A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,Type
0,0.392857,0.321429,0.423077,0.37037,0.363636,0.26087,0.333333,0.25,0.102564,0.212121,0.193548,0.375,0.26087,0.461538,0.2,0.526316,0.384615,0.166667,0.142857,0.142857,0.32,0.2,0.35,0.346154,0.387097,0.296296,0.409091,0.285714,0.166667,0,0.486812,0.71657,0.121053,0.135135,0.263158,0.560206,0.268625,0.412993,0.775478,0.24264,0.775478,0.499741,Jogging
0.117647,0.214286,0.535714,0.384615,0.296296,0.227273,0.26087,0.407407,0.4375,0,0.333333,0.387097,0.541667,0.521739,0.307692,0.36,0.421053,0.269231,0.266667,0,0.285714,0.52,0.28,0.4,0.269231,0.354839,0.592593,0.409091,0.52381,0,0,0.86025,0.770349,0.115789,0.067215,0.431579,0.279736,0.837356,0.480278,0.208599,0.658883,0.208599,0.6274,Jogging
0.176471,0.25,0.214286,0.423077,0.296296,0.681818,0.565217,0.555556,0.25,0,0.30303,0.419355,0.375,0.434783,0.423077,0.28,0.578947,0.269231,0.333333,0,0.342857,0.36,0.52,0.5,0.269231,0.387097,0.518519,0.318182,0.333333,0,0,0.888478,0.735465,0.594737,0.070506,0.347368,0.198238,0.837356,0.50116,0.113854,0.661929,0.113854,0.638817,Jogging
0.098039,0.321429,0.428571,0.384615,0.592593,0.636364,0.521739,0.222222,0.21875,0,0.333333,0.322581,0.333333,0.521739,0.346154,0.28,0.684211,0.538462,0.266667,0,0.314286,0.36,0.32,0.55,0.5,0.354839,0.37037,0.318182,0.619048,0,0,0.900972,0.736919,0.410526,0.072432,0.176316,0.19163,0.834208,0.469838,0.091561,0.656853,0.091561,0.643487,Jogging
0.039216,0.428571,0.25,0.230769,0.444444,0.636364,0.434783,0.444444,0.34375,0,0.333333,0.322581,0.375,0.391304,0.346154,0.28,0.789474,0.423077,0.333333,0,0.4,0.36,0.4,0.55,0.307692,0.387097,0.222222,0.409091,0.619048,0,0,0.91578,0.712209,0.421053,0.064865,0.568421,0.206314,0.84575,0.50464,0.102707,0.677157,0.102707,0.677218,Jogging
0.098039,0.321429,0.25,0.307692,0.444444,0.363636,0.695652,0.518519,0.34375,0,0.242424,0.516129,0.25,0.434783,0.346154,0.36,0.631579,0.384615,0.4,0,0.314286,0.44,0.28,0.7,0.346154,0.225806,0.481481,0.545455,0.428571,0,0,0.904211,0.712209,0.519299,0.061405,0.293684,0.204846,0.838405,0.474478,0.097134,0.670051,0.097134,0.653347,Jogging
0.058824,0.428571,0.25,0.5,0.407407,0.5,0.521739,0.444444,0.34375,0,0.30303,0.258065,0.541667,0.26087,0.384615,0.4,0.578947,0.538462,0.333333,0,0.285714,0.48,0.36,0.85,0.307692,0.225806,0.407407,0.454545,0.428571,0,0,0.920407,0.725291,0.319299,0.068156,0.557895,0.193098,0.807975,0.475638,0.082006,0.640609,0.082006,0.656461,Jogging
0.117647,0.25,0.321429,0.346154,0.407407,0.590909,0.652174,0.518519,0.3125,0,0.272727,0.387097,0.375,0.521739,0.307692,0.48,0.421053,0.461538,0.4,0,0.228571,0.36,0.6,0.45,0.346154,0.354839,0.37037,0.5,0.52381,0,0,0.908376,0.761628,0.624562,0.063064,0.521053,0.192364,0.807975,0.464037,0.101115,0.640609,0.101115,0.646082,Jogging
0.078431,0.428571,0.428571,0.461538,0.407407,0.590909,0.434783,0.37037,0.3125,0,0.30303,0.387097,0.375,0.434783,0.307692,0.44,0.631579,0.307692,0.433333,0,0.285714,0.48,0.44,0.5,0.461538,0.354839,0.333333,0.5,0.47619,0,0,0.893568,0.690407,0.463158,0.065766,0.21228,0.199706,0.836306,0.450116,0.096338,0.667005,0.096338,0.639855,Jogging
0.078431,0.321429,0.25,0.461538,0.37037,0.590909,0.478261,0.444444,0.40625,0,0.30303,0.258065,0.541667,0.304348,0.384615,0.48,0.526316,0.461538,0.333333,0,0.285714,0.36,0.44,0.55,0.461538,0.225806,0.37037,0.636364,0.47619,0,0,0.909764,0.71657,0.378947,0.067215,0.524562,0.197504,0.817419,0.452436,0.089968,0.657868,0.089968,0.653866,Jogging
0.156863,0.464286,0.464286,0.461538,0.518519,0.454545,0.304348,0.185185,0.25,0,0.333333,0.225806,0.625,0.434783,0.461538,0.36,0.473684,0.461538,0.233333,0,0.342857,0.32,0.56,0.55,0.384615,0.258065,0.259259,0.5,0.571429,0,0,0.889403,0.722384,0.2,0.058378,0.213158,0.236417,0.812172,0.488399,0.140127,0.648731,0.140127,0.645563,Jogging
0.137255,0.428571,0.464286,0.423077,0.481481,0.409091,0.521739,0.333333,0.28125,0,0.30303,0.290323,0.333333,0.478261,0.423077,0.52,0.263158,0.384615,0.433333,0,0.171429,0.6,0.28,0.65,0.5,0.322581,0.37037,0.454545,0.52381,0,0,0.917631,0.75,0.415789,0.068625,0.272632,0.209251,0.790136,0.451276,0.10828,0.636548,0.10828,0.650752,Jogging
0.156863,0.321429,0.428571,0.384615,0.407407,0.545455,0.391304,0.444444,0.34375,0,0.333333,0.322581,0.375,0.521739,0.269231,0.4,0.631579,0.230769,0.4,0,0.371429,0.24,0.48,0.4,0.423077,0.419355,0.259259,0.409091,0.47619,0,0,0.902823,0.731105,0.336842,0.083784,0.415789,0.215859,0.86149,0.477958,0.118631,0.698477,0.118631,0.669434,Jogging
0.156863,0.214286,0.321429,0.384615,0.296296,0.636364,0.26087,0.518519,0.4375,0,0.363636,0.387097,0.375,0.391304,0.384615,0.28,0.526316,0.384615,0.233333,0,0.314286,0.36,0.48,0.5,0.423077,0.258065,0.444444,0.363636,0.47619,0,0,0.885701,0.728198,0.194737,0.077734,0.098684,0.229075,0.865687,0.484919,0.143312,0.700508,0.143312,0.659574,Jogging
0.098039,0.25,0.285714,0.423077,0.333333,0.545455,0.521739,0.555556,0.375,0,0.30303,0.322581,0.333333,0.391304,0.576923,0.28,0.526316,0.384615,0.333333,0,0.228571,0.28,0.4,0.65,0.538462,0.290323,0.37037,0.545455,0.380952,0,0,0.904674,0.760174,0.231579,0.069096,0.180701,0.20558,0.816369,0.437355,0.107484,0.667005,0.107484,0.65179,Jogging
0.27451,0.392857,0.285714,0.615385,0.296296,0.363636,0.391304,0.407407,0.28125,0,0.30303,0.387097,0.375,0.521739,0.230769,0.36,0.684211,0.384615,0.333333,0,0.228571,0.48,0.24,0.6,0.461538,0.322581,0.296296,0.5,0.428571,0,0,0.901897,0.811047,0.878947,0.062612,0.5,0.278267,0.83001,0.490719,0.238057,0.661929,0.238057,0.672548,Jogging
0.470588,0.5,0.464286,0.230769,0.259259,0.409091,0.434783,0.259259,0.25,0,0.333333,0.16129,0.541667,0.478261,0.576923,0.36,0.473684,0.384615,0.3,0,0.314286,0.36,0.44,0.3,0.346154,0.483871,0.37037,0.5,0.47619,0,0,0.891254,0.787791,0.51228,0.054454,0.257895,0.35022,0.78489,0.491879,0.325637,0.632487,0.325637,0.679294,Jogging
0.509804,0.5,0.428571,0.384615,0.259259,0.227273,0.173913,0.296296,0.28125,0,0.272727,0.387097,0.5,0.521739,0.346154,0.24,0.578947,0.423077,0.233333,0,0.171429,0.56,0.36,0.35,0.461538,0.387097,0.37037,0.545455,0.428571,0,0,0.889403,0.8125,0.810526,0.115315,0.423684,0.38326,0.83106,0.452436,0.355096,0.647716,0.355096,0.670991,Jogging
0.647059,0.464286,0.535714,0.230769,0.296296,0.181818,0.217391,0.148148,0.3125,0,0.333333,0.290323,0.5,0.391304,0.538462,0.32,0.421053,0.423077,0.3,0,0.371429,0.44,0.32,0.5,0.461538,0.290323,0.444444,0.318182,0.619048,0,0,0.890791,0.747093,0.789474,0.074132,0.336842,0.468429,0.804827,0.490719,0.459395,0.650761,0.459395,0.718215,Jogging
0.156863,0.178571,0.107143,0.115385,0.037037,0.045455,0.043478,0.074074,0.0625,0,0.030303,0.032258,0.125,0.217391,0.192308,0.24,0.105263,0.076923,0.033333,0,0.028571,0.12,0,0.1,0.076923,0.16129,0.185185,0.272727,0.047619,0,0,0.587691,0.693314,0.126316,0.113514,0.015789,0.119677,0.188877,0.095128,0.461783,0.634518,0.461783,0.157239,Jogging
0.117647,0.25,0.428571,0.384615,0.518519,0.545455,0.434783,0.444444,0.21875,0.282051,0.181818,0.516129,0.375,0.521739,0.307692,0.48,0.578947,0.5,0.166667,0.142857,0.342857,0.32,0.48,0.4,0.538462,0.290323,0.444444,0.409091,0.52381,0.145833,0,0.857936,0.818314,0.263158,0.113514,0.642105,0.390602,0.63064,0.324826,0.333599,0.44264,0.333599,0.581214,Jogging
0.137255,0.392857,0.285714,0.269231,0.444444,0.636364,0.565217,0.407407,0.375,0.205128,0.121212,0.387097,0.625,0.521739,0.384615,0.4,0.578947,0.346154,0.3,0.183673,0.171429,0.48,0.36,0.45,0.384615,0.483871,0.62963,0.363636,0.428571,0.145833,0,0.866728,0.850291,0.652632,0.134234,0.589474,0.395742,0.61595,0.274942,0.317675,0.416244,0.317675,0.572911,Jogging
0.215686,0.25,0.464286,0.423077,0.296296,0.409091,0.478261,0.407407,0.34375,0.25641,0.272727,0.354839,0.583333,0.347826,0.384615,0.4,0.421053,0.538462,0.233333,0.204082,0.285714,0.44,0.32,0.6,0.5,0.387097,0.37037,0.454545,0.47619,0.125,0,0.865803,0.806686,0.278947,0.106757,0.247368,0.389134,0.656873,0.292343,0.324045,0.464975,0.324045,0.584847,Jogging
0.137255,0.428571,0.535714,0.307692,0.296296,0.363636,0.565217,0.333333,0.34375,0.25641,0.242424,0.419355,0.583333,0.391304,0.269231,0.36,0.684211,0.346154,0.333333,0.183673,0.228571,0.52,0.4,0.55,0.384615,0.225806,0.296296,0.863636,0.52381,0.145833,0,0.866266,0.850291,0.726316,0.104731,0.303509,0.381791,0.66212,0.322506,0.32086,0.46802,0.32086,0.586923,Jogging
0.215686,0.321429,0.428571,0.423077,0.296296,0.454545,0.217391,0.481481,0.3125,0.333333,0.30303,0.322581,0.375,0.434783,0.5,0.24,0.473684,0.5,0.3,0.204082,0.314286,0.4,0.44,0.35,0.461538,0.322581,0.333333,0.409091,0.52381,0.25,0,0.876909,0.850291,0.277194,0.136383,0.315789,0.399413,0.66107,0.329466,0.341561,0.469036,0.341561,0.607161,Jogging
0.235294,0.321429,0.428571,0.346154,0.407407,0.318182,0.304348,0.444444,0.4375,0.230769,0.363636,0.258065,0.5,0.521739,0.307692,0.32,0.421053,0.461538,0.333333,0.22449,0.342857,0.32,0.28,0.55,0.423077,0.322581,0.333333,0.590909,0.52381,0.208333,0,0.869042,0.866279,0.386842,0.080128,0.415789,0.391336,0.691501,0.330626,0.33121,0.494416,0.33121,0.606124,Jogging
0.196078,0.392857,0.464286,0.269231,0.296296,0.409091,0.347826,0.407407,0.46875,0.282051,0.272727,0.290323,0.5,0.434783,0.423077,0.4,0.526316,0.307692,0.366667,0.22449,0.314286,0.44,0.32,0.6,0.307692,0.322581,0.407407,0.409091,0.619048,0.1875,0,0.880148,0.835756,0.494737,0.096623,0.18772,0.404552,0.672613,0.339907,0.340764,0.481218,0.340764,0.609756,Jogging
0.196078,0.357143,0.392857,0.269231,0.518519,0.409091,0.434783,0.296296,0.34375,0.307692,0.242424,0.387097,0.375,0.434783,0.461538,0.32,0.631579,0.384615,0.366667,0.204082,0.2,0.4,0.48,0.4,0.5,0.225806,0.555556,0.363636,0.666667,0.1875,0,0.886627,0.872093,0.330526,0.102342,0.338596,0.391336,0.64638,0.313225,0.323248,0.453807,0.323248,0.603529,Jogging
0.254902,0.214286,0.357143,0.461538,0.37037,0.590909,0.434783,0.296296,0.25,0.307692,0.424242,0.225806,0.375,0.565217,0.384615,0.2,0.578947,0.346154,0.333333,0.244898,0.342857,0.4,0.44,0.35,0.423077,0.354839,0.259259,0.5,0.47619,0.25,0,0.872281,0.835756,0.568421,0.117477,0.352632,0.395742,0.701994,0.336427,0.330414,0.507614,0.330414,0.606642,Jogging
0.215686,0.214286,0.357143,0.346154,0.444444,0.5,0.391304,0.444444,0.3125,0.307692,0.393939,0.258065,0.458333,0.347826,0.423077,0.4,0.526316,0.461538,0.333333,0.163265,0.257143,0.52,0.48,0.45,0.269231,0.258065,0.481481,0.454545,0.428571,0.229167,0,0.865803,0.856105,0.219549,0.13472,0.184211,0.402349,0.663169,0.343387,0.330414,0.477157,0.330414,0.60301,Jogging
0.215686,0.321429,0.357143,0.461538,0.333333,0.409091,0.521739,0.407407,0.34375,0.25641,0.30303,0.354839,0.5,0.347826,0.461538,0.2,0.631579,0.346154,0.366667,0.204082,0.228571,0.44,0.28,0.5,0.576923,0.258065,0.555556,0.5,0.428571,0.166667,0,0.86534,0.851744,0.424562,0.124324,0.373684,0.39207,0.672613,0.307425,0.318471,0.474112,0.318471,0.592631,Jogging
0.235294,0.357143,0.285714,0.269231,0.407407,0.409091,0.391304,0.333333,0.5,0.25641,0.30303,0.419355,0.458333,0.304348,0.384615,0.36,0.526316,0.5,0.333333,0.183673,0.371429,0.36,0.32,0.5,0.423077,0.387097,0.37037,0.5,0.47619,0.1875,0,0.864415,0.829942,0.573684,0.11197,0.135088,0.406755,0.671563,0.336427,0.328025,0.481218,0.328025,0.606124,Jogging
0.196078,0.428571,0.321429,0.384615,0.333333,0.5,0.391304,0.481481,0.25,0.282051,0.363636,0.322581,0.416667,0.434783,0.346154,0.36,0.578947,0.384615,0.3,0.204082,0.285714,0.4,0.2,0.7,0.307692,0.387097,0.555556,0.409091,0.333333,0.270833,0,0.856548,0.876453,0.368421,0.096026,0.281579,0.387665,0.671563,0.314385,0.319268,0.480203,0.319268,0.592631,Jogging
0.156863,0.5,0.357143,0.384615,0.296296,0.454545,0.434783,0.444444,0.375,0.205128,0.272727,0.225806,0.458333,0.565217,0.423077,0.36,0.421053,0.461538,0.4,0.183673,0.2,0.48,0.48,0.45,0.461538,0.387097,0.407407,0.409091,0.52381,0.166667,0,0.883387,0.847384,0.421053,0.095946,0.218421,0.375184,0.647429,0.285383,0.30414,0.457868,0.30414,0.591074,Jogging
0.196078,0.428571,0.464286,0.423077,0.407407,0.272727,0.478261,0.333333,0.21875,0.333333,0.363636,0.354839,0.291667,0.521739,0.346154,0.36,0.736842,0.346154,0.333333,0.142857,0.2,0.4,0.56,0.65,0.153846,0.322581,0.444444,0.5,0.619048,0.1875,0,0.859787,0.873547,0.375438,0.108108,0.5,0.371512,0.652676,0.320186,0.31051,0.470051,0.31051,0.586404,Jogging
0.196078,0.5,0.25,0.5,0.333333,0.454545,0.26087,0.407407,0.375,0.25641,0.363636,0.290323,0.375,0.434783,0.5,0.32,0.368421,0.5,0.4,0.142857,0.314286,0.4,0.36,0.35,0.576923,0.451613,0.222222,0.318182,0.47619,0.25,0,0.871356,0.859012,0.311579,0.133055,0.291227,0.389868,0.66107,0.320186,0.324841,0.473096,0.324841,0.603529,Jogging
0.254902,0.357143,0.392857,0.423077,0.296296,0.454545,0.304348,0.407407,0.28125,0.333333,0.363636,0.258065,0.416667,0.434783,0.423077,0.32,0.684211,0.269231,0.4,0.183673,0.228571,0.48,0.6,0.5,0.307692,0.322581,0.333333,0.454545,0.428571,0.229167,0,0.869968,0.847384,0.628069,0.097297,0.398246,0.398678,0.663169,0.328306,0.33758,0.476142,0.33758,0.605086,Jogging
0.137255,0.357143,0.5,0.423077,0.444444,0.363636,0.391304,0.407407,0.40625,0.205128,0.363636,0.290323,0.375,0.434783,0.384615,0.28,0.789474,0.307692,0.366667,0.183673,0.257143,0.36,0.52,0.5,0.384615,0.290323,0.333333,0.5,0.619048,0.1875,0,0.874132,0.854651,0.505263,0.122244,0.345615,0.364905,0.651626,0.317865,0.294586,0.462944,0.294586,0.590036,Jogging
0.215686,0.285714,0.428571,0.384615,0.407407,0.409091,0.565217,0.37037,0.25,0.282051,0.333333,0.322581,0.375,0.478261,0.461538,0.44,0.526316,0.230769,0.333333,0.204082,0.285714,0.52,0.52,0.35,0.384615,0.322581,0.259259,0.545455,0.47619,0.25,0,0.862101,0.837209,0.489474,0.105946,0.238596,0.38326,0.657922,0.338747,0.312102,0.478173,0.312102,0.590036,Jogging
0.294118,0.357143,0.285714,0.346154,0.333333,0.590909,0.391304,0.407407,0.25,0.282051,0.515152,0.258065,0.208333,0.478261,0.384615,0.36,0.684211,0.346154,0.3,0.204082,0.285714,0.48,0.44,0.55,0.346154,0.258065,0.333333,0.545455,0.428571,0.25,0,0.854234,0.822674,0.361404,0.130562,0.157895,0.403818,0.689402,0.351508,0.333599,0.505584,0.333599,0.610794,Jogging
0.254902,0.357143,0.285714,0.423077,0.296296,0.363636,0.565217,0.37037,0.25,0.333333,0.424242,0.193548,0.458333,0.434783,0.384615,0.32,0.473684,0.346154,0.433333,0.204082,0.371429,0.4,0.48,0.45,0.153846,0.451613,0.296296,0.454545,0.47619,0.25,0,0.87043,0.840116,0.368421,0.08421,0.264912,0.407489,0.695698,0.353828,0.342357,0.507614,0.342357,0.615983,Jogging
0.215686,0.392857,0.392857,0.423077,0.333333,0.5,0.434783,0.296296,0.28125,0.282051,0.363636,0.322581,0.333333,0.478261,0.461538,0.4,0.421053,0.615385,0.233333,0.163265,0.285714,0.48,0.44,0.5,0.423077,0.193548,0.333333,0.363636,0.571429,0.291667,0,0.857011,0.857558,0.402632,0.134234,0.468421,0.381057,0.654774,0.351508,0.318471,0.46802,0.318471,0.590036,Jogging
0.235294,0.321429,0.285714,0.384615,0.444444,0.545455,0.478261,0.444444,0.25,0.230769,0.333333,0.322581,0.416667,0.391304,0.384615,0.32,0.631579,0.461538,0.333333,0.142857,0.342857,0.4,0.4,0.45,0.307692,0.354839,0.259259,0.545455,0.52381,0.270833,0,0.868117,0.877907,0.357895,0.119691,0.552632,0.382526,0.655824,0.348028,0.30414,0.460914,0.30414,0.598339,Jogging
0.176471,0.392857,0.357143,0.423077,0.481481,0.409091,0.608696,0.333333,0.21875,0.25641,0.30303,0.419355,0.375,0.478261,0.346154,0.36,0.473684,0.384615,0.466667,0.163265,0.285714,0.48,0.28,0.55,0.307692,0.354839,0.37037,0.545455,0.47619,0.208333,0,0.869505,0.859012,0.257895,0.116757,0.268421,0.368576,0.672613,0.335267,0.29379,0.480203,0.29379,0.594188,Jogging
0.215686,0.25,0.285714,0.384615,0.444444,0.590909,0.434783,0.333333,0.34375,0.282051,0.212121,0.354839,0.333333,0.565217,0.384615,0.4,0.578947,0.307692,0.333333,0.22449,0.342857,0.32,0.48,0.5,0.346154,0.354839,0.333333,0.5,0.380952,0.25,0,0.884313,0.848837,0.721053,0.102342,0.594737,0.400881,0.635887,0.338747,0.324841,0.447716,0.324841,0.612351,Jogging
0.215686,0.428571,0.392857,0.384615,0.296296,0.363636,0.521739,0.333333,0.34375,0.282051,0.272727,0.290323,0.583333,0.391304,0.307692,0.44,0.578947,0.346154,0.4,0.204082,0.285714,0.28,0.52,0.45,0.423077,0.322581,0.37037,0.409091,0.52381,0.25,0,0.888015,0.876453,0.267368,0.104054,0.710526,0.393539,0.665268,0.339907,0.328822,0.477157,0.328822,0.619097,Jogging
0.156863,0.464286,0.321429,0.461538,0.333333,0.409091,0.565217,0.444444,0.28125,0.205128,0.242424,0.419355,0.416667,0.434783,0.346154,0.36,0.526316,0.269231,0.4,0.265306,0.314286,0.44,0.28,0.65,0.461538,0.322581,0.407407,0.454545,0.380952,0.229167,0,0.882925,0.831395,0.805263,0.092845,0.468421,0.372981,0.677859,0.337587,0.29379,0.480203,0.29379,0.605086,Jogging
0.235294,0.321429,0.285714,0.461538,0.37037,0.5,0.521739,0.296296,0.34375,0.205128,0.333333,0.322581,0.458333,0.478261,0.307692,0.36,0.368421,0.423077,0.433333,0.22449,0.314286,0.32,0.36,0.6,0.384615,0.322581,0.296296,0.636364,0.380952,0.291667,0,0.875058,0.877907,0.326316,0.088889,0.107017,0.383994,0.696747,0.323666,0.312898,0.497462,0.312898,0.606124,Jogging
0.137255,0.5,0.321429,0.384615,0.481481,0.454545,0.434783,0.333333,0.375,0.230769,0.242424,0.354839,0.458333,0.434783,0.346154,0.4,0.421053,0.346154,0.433333,0.22449,0.228571,0.4,0.24,0.7,0.5,0.354839,0.37037,0.454545,0.47619,0.208333,0,0.894031,0.864826,0.121053,0.102385,0.413158,0.376652,0.67681,0.299304,0.303344,0.479188,0.303344,0.609237,Jogging
0.176471,0.464286,0.285714,0.423077,0.407407,0.545455,0.347826,0.444444,0.25,0.282051,0.333333,0.322581,0.5,0.521739,0.269231,0.32,0.421053,0.307692,0.433333,0.244898,0.371429,0.36,0.44,0.75,0.269231,0.129032,0.444444,0.409091,0.571429,0.208333,0,0.87367,0.828488,0.631579,0.101351,0.742105,0.381791,0.699895,0.365429,0.305732,0.496447,0.305732,0.600415,Jogging
0.058824,0.142857,0.178571,0.423077,0.296296,0.545455,0.347826,0.148148,0.0625,0.051282,0.060606,0.064516,0.166667,0.26087,0.269231,0.84,0.315789,0.115385,0.133333,0.081633,0.142857,0.12,0.28,0.65,0.307692,0.225806,0.296296,0.090909,0.095238,0.104167,0,0.732531,0.723837,0.157895,0.108108,0.152632,0.175477,0.321091,0.155452,0.207803,0.404061,0.207803,0.329528,Jogging
0.470588,0.321429,0.392857,0.5,0.407407,0.545455,0.565217,0.333333,0.03125,0,0,0.032258,0.083333,0.217391,0.192308,0.24,0.578947,0.538462,0.9,0.55102,0.485714,0.4,0.52,0.35,0.192308,0.193548,0.481481,0.5,0.47619,0.229167,0,0.830171,0.706395,0.084211,0.076813,0.194737,0.531571,0.612802,0.576566,0.545382,0.493401,0.545382,0.71095,Jogging
0.862745,0.392857,0.321429,0.538462,0.333333,0.318182,0.086957,0.185185,0.03125,0,0.030303,0.193548,0.375,0.521739,0.384615,0.16,0.578947,0.846154,0.766667,0.102041,0.342857,0.4,0.48,0.35,0.230769,0.290323,0.407407,0.363636,0.333333,0.416667,0,0.555298,0.854651,0.276316,0.518919,0.568421,0.696035,0.644281,0.606729,0.756369,0.473096,0.756369,0.737935,Jogging
0.843137,0.5,0.357143,0.5,0.407407,0.090909,0.130435,0.148148,0.0625,0,0.181818,0.516129,0.291667,0.565217,0.230769,0.24,0.894737,0.576923,0.433333,0.040816,0.285714,0.36,0.36,0.55,0.423077,0.258065,0.37037,0.454545,0.571429,0.270833,0,0.391485,0.796512,0.360526,0.356757,0.836842,0.662261,0.731375,0.527842,0.709395,0.563452,0.709395,0.722366,Jogging
1,0.392857,0.357143,0.576923,0.148148,0,0.26087,0.111111,0.0625,0,0.333333,0.354839,0.416667,0.478261,0.307692,0.36,0.947368,0.461538,0.4,0,0.228571,0.32,0.32,0.65,0.346154,0.290323,0.407407,0.545455,0.47619,0.3125,0,0.351689,0.838663,0.280701,0.252253,0.352632,0.685022,0.701994,0.556845,0.70621,0.548223,0.70621,0.732745,Jogging
0.352941,0.857143,0.464286,0.346154,0.333333,0.545455,0.217391,0.37037,0.0625,0.025641,0.666667,0.483871,0.208333,0.521739,0.346154,0.48,0.526316,0.269231,0.166667,0.081633,0.171429,0.4,0.44,0.6,0.461538,0.354839,0.37037,0.545455,0.571429,0.125,0,0.216104,0.738372,0.047368,0.140541,0.773684,0.488253,0.809024,0.408353,0.468949,0.682234,0.468949,0.663207,Jogging
0.039216,0.5,0.571429,0.423077,0.259259,0.636364,0.782609,0.37037,0.28125,0.025641,0.848485,0.387097,0.333333,0.347826,0.307692,0.68,0.473684,0.076923,0.1,0.122449,0.2,0.52,0.4,0.75,0.346154,0.290323,0.481481,0.409091,0.380952,0.1875,0,0.186025,0.723837,0.353684,0.45045,0.678947,0.455213,0.827912,0.431555,0.422771,0.702538,0.422771,0.679294,Jogging
0,0.607143,0.5,0.5,0.296296,0.409091,0.826087,0.37037,0.375,0,0.636364,0.548387,0.625,0.347826,0.423077,0.36,0.526316,0.076923,0.066667,0.122449,0.228571,0.32,0.6,0.6,0.423077,0.322581,0.37037,0.545455,0.380952,0.208333,0,0.18695,0.738372,0.074642,0.565766,0.342105,0.475037,0.767051,0.451276,0.451433,0.676142,0.451433,0.69123,Jogging
0,0.714286,0.571429,0.423077,0.333333,0.590909,1,0.296296,0.0625,0,1,0.290323,0.208333,0.478261,0.538462,0.32,0.578947,0.115385,0.1,0.102041,0.2,0.48,0.52,0.55,0.346154,0.387097,0.444444,0.545455,0.333333,0.145833,0,0.148542,0.702035,0.596491,0.515315,0.163158,0.38326,0.84575,0.428074,0.298567,0.707614,0.298567,0.673586,Jogging
0.019608,0.535714,0.571429,0.461538,0.333333,0.590909,0.869565,0.444444,0.125,0,0.878788,0.419355,0.25,0.434783,0.423077,0.36,0.578947,0.153846,0.1,0.102041,0.2,0.6,0.48,0.6,0.384615,0.387097,0.407407,0.363636,0.47619,0.145833,0,0.163813,0.681686,0.231579,0.616216,0.526316,0.406755,0.83106,0.439675,0.347134,0.690355,0.347134,0.673586,Jogging
0.019608,0.535714,0.642857,0.461538,0.185185,0.545455,0.782609,0.518519,0.25,0.025641,0.606061,0.612903,0.583333,0.434783,0.269231,0.44,0.473684,0.115385,0.166667,0.081633,0.342857,0.48,0.36,0.5,0.346154,0.290323,0.407407,0.590909,0.52381,0.145833,0,0.167515,0.696221,0.355789,0.778378,0.510526,0.456681,0.757608,0.486079,0.422771,0.638579,0.422771,0.694344,Jogging
0.019608,0.571429,0.464286,0.230769,0.259259,0.636364,0.782609,0.62963,0.28125,0.051282,0.515152,0.709677,0.458333,0.434783,0.307692,0.36,0.526316,0.192308,0.166667,0.081633,0.342857,0.52,0.24,0.25,0.346154,0.322581,0.481481,0.636364,0.52381,0.208333,0,0.199907,0.757267,0.149474,0.286486,0.494737,0.518355,0.76915,0.511601,0.491242,0.651777,0.491242,0.706798,Jogging
0,0.357143,0.571429,0.5,0.296296,0.363636,0.652174,0.62963,0.375,0.051282,0.424242,0.645161,0.75,0.608696,0.269231,0.28,0.473684,0.153846,0.133333,0.081633,0.285714,0.44,0.32,0.4,0.423077,0.451613,0.407407,0.454545,0.333333,0.25,0,0.192503,0.764535,0.218421,0.375676,0.394737,0.520558,0.695698,0.474478,0.521497,0.604061,0.521497,0.70109,Jogging
